timestamp,source_ip,destination_ip,action,severity,details
2025-01-20 13:47:55,192.168.139.209,129.24.24.233,allowed,low,Port scan detected
2025-01-22 09:31:49,192.168.98.140,177.225.91.2,allowed,medium,Malware signature found
2025-01-14 23:56:41,192.168.195.78,219.23.208.221,allowed,low,Brute-force attempt
2025-01-07 09:32:48,192.168.74.200,222.87.220.189,blocked,low,Port scan detected
2025-01-13 10:34:41,192.168.189.239,47.221.143.23,allowed,low,Brute-force attempt
2025-01-28 08:56:21,192.168.1.212,1.54.27.135,blocked,medium,Port scan detected
2025-01-07 10:49:19,192.168.148.91,13.196.124.178,allowed,low,Normal traffic
2025-01-28 00:31:24,192.168.236.107,51.6.1.52,blocked,high,Suspicious outbound
2025-01-11 05:57:49,192.168.104.211,187.23.126.159,blocked,critical,Suspicious outbound
2025-01-21 18:34:06,192.168.39.200,193.251.152.210,blocked,critical,Port scan detected
2025-01-03 21:54:52,192.168.53.99,186.104.64.14,blocked,critical,Suspicious outbound
2025-01-07 15:23:31,192.168.32.192,91.19.36.80,allowed,low,Malware signature found
2025-01-12 12:05:22,192.168.24.94,206.41.219.239,allowed,medium,Malware signature found
2025-01-21 14:32:40,192.168.241.60,227.48.28.88,allowed,low,Port scan detected
2025-01-22 17:13:42,192.168.189.254,94.48.189.105,blocked,low,Normal traffic
2025-01-06 16:24:19,192.168.59.77,146.89.68.36,allowed,medium,Brute-force attempt
2025-01-25 04:16:08,192.168.231.219,13.14.6.122,allowed,high,Malware signature found
2025-01-30 05:41:25,192.168.90.228,233.80.83.160,allowed,low,Normal traffic
2025-01-04 13:56:40,192.168.68.76,81.115.199.226,allowed,low,Suspicious outbound
2025-01-24 19:41:34,192.168.54.196,157.4.156.94,blocked,high,Brute-force attempt
2025-01-24 11:13:07,192.168.221.134,174.50.1.175,blocked,low,Brute-force attempt
2025-01-02 07:59:49,192.168.120.187,85.131.119.227,allowed,medium,Normal traffic
2025-01-28 05:32:45,192.168.3.65,47.7.132.64,blocked,high,Normal traffic
2025-01-27 13:33:19,192.168.247.137,178.66.64.124,blocked,low,Suspicious outbound
2025-01-26 12:53:24,192.168.188.184,113.168.197.137,allowed,medium,Brute-force attempt
2025-01-01 00:22:23,192.168.170.64,192.59.33.173,allowed,high,Normal traffic
2025-01-21 04:21:34,192.168.65.171,107.46.3.239,blocked,low,Suspicious outbound
2025-01-06 11:49:01,192.168.129.110,216.54.10.206,blocked,low,Normal traffic
2025-01-18 16:35:09,192.168.219.121,23.42.155.122,allowed,medium,Normal traffic
2025-01-16 14:29:59,192.168.123.115,86.226.176.228,allowed,medium,Suspicious outbound
2025-01-05 04:13:18,192.168.9.172,241.243.228.19,allowed,critical,Suspicious outbound
2025-01-19 12:10:50,192.168.154.196,45.22.67.65,allowed,low,Brute-force attempt
2025-01-24 21:51:30,192.168.66.223,148.176.174.82,allowed,low,Normal traffic
2025-01-23 18:36:51,192.168.238.227,25.109.246.10,allowed,critical,Normal traffic
2025-01-04 14:53:44,192.168.210.164,225.166.105.113,blocked,low,Normal traffic
2025-01-26 10:51:24,192.168.52.51,139.193.50.71,blocked,medium,Brute-force attempt
2025-01-12 09:32:19,192.168.28.89,75.249.113.184,allowed,medium,Port scan detected
2025-01-21 21:10:01,192.168.252.35,63.14.83.42,blocked,medium,Port scan detected
2025-01-17 09:49:48,192.168.220.8,231.181.20.251,allowed,low,Normal traffic
2025-01-12 07:48:46,192.168.15.141,137.26.146.201,blocked,low,Suspicious outbound
2025-01-27 07:30:22,192.168.210.119,7.154.181.48,allowed,low,Malware signature found
2025-01-11 05:52:09,192.168.106.203,185.96.195.20,allowed,low,Normal traffic
2025-01-11 09:49:31,192.168.109.227,163.247.183.35,allowed,medium,Malware signature found
2025-01-16 13:53:35,192.168.223.78,74.74.61.215,allowed,low,Normal traffic
2025-01-22 21:28:38,192.168.101.16,196.121.63.211,allowed,low,Brute-force attempt
2025-01-26 21:42:54,192.168.247.39,237.187.125.182,allowed,low,Brute-force attempt
2025-01-20 23:10:39,192.168.97.41,185.226.107.243,allowed,high,Malware signature found
2025-01-28 04:15:37,192.168.46.234,208.205.61.55,allowed,low,Malware signature found
2025-01-19 07:58:46,192.168.109.203,167.224.246.173,allowed,low,Port scan detected
2025-01-19 20:40:23,192.168.93.77,118.228.206.237,allowed,medium,Suspicious outbound
2025-01-08 07:51:32,192.168.247.9,78.36.229.82,blocked,critical,Brute-force attempt
2025-01-06 22:13:27,192.168.203.64,3.207.88.221,allowed,critical,Malware signature found
2025-01-15 07:41:29,192.168.251.96,75.231.75.45,allowed,medium,Suspicious outbound
2025-01-06 14:20:55,192.168.242.45,243.62.30.245,blocked,high,Malware signature found
2025-01-11 12:12:58,192.168.126.18,240.254.241.104,allowed,low,Malware signature found
2025-01-12 13:06:18,192.168.174.236,44.207.152.182,allowed,critical,Suspicious outbound
2025-01-21 20:04:27,192.168.33.113,50.138.249.150,allowed,high,Brute-force attempt
2025-01-14 01:07:06,192.168.94.55,74.5.14.51,allowed,high,Suspicious outbound
2025-01-29 17:38:49,192.168.227.206,238.158.95.69,allowed,medium,Normal traffic
2025-01-13 18:18:49,192.168.203.211,137.68.254.95,allowed,low,Suspicious outbound
2025-01-22 22:25:44,192.168.217.10,2.123.11.7,allowed,medium,Normal traffic
2025-01-12 07:30:15,192.168.237.226,148.36.126.250,blocked,critical,Brute-force attempt
2025-01-30 19:15:09,192.168.49.79,82.67.88.169,allowed,low,Port scan detected
2025-01-30 03:56:55,192.168.204.97,201.240.247.207,blocked,low,Normal traffic
2025-01-11 11:57:15,192.168.139.22,24.17.32.47,allowed,high,Normal traffic
2025-01-14 19:29:07,192.168.98.121,124.73.34.207,allowed,low,Normal traffic
2025-01-25 20:26:42,192.168.147.230,125.239.120.217,blocked,low,Malware signature found
2025-01-26 21:27:01,192.168.30.58,34.154.197.239,allowed,low,Suspicious outbound
2025-01-18 20:30:06,192.168.92.44,67.220.6.5,allowed,medium,Suspicious outbound
2025-01-14 22:08:50,192.168.61.224,46.199.244.162,blocked,critical,Malware signature found
2025-01-28 21:34:10,192.168.24.164,58.76.250.204,blocked,high,Suspicious outbound
2025-01-02 14:01:05,192.168.6.126,78.17.239.73,allowed,medium,Suspicious outbound
2025-01-12 10:30:41,192.168.39.76,113.208.26.239,allowed,low,Brute-force attempt
2025-01-03 08:42:11,192.168.98.94,146.73.23.34,blocked,high,Malware signature found
2025-01-10 20:24:22,192.168.123.222,1.109.129.99,blocked,high,Malware signature found
2025-01-16 06:52:48,192.168.6.7,99.9.44.173,allowed,critical,Suspicious outbound
2025-01-21 13:21:27,192.168.44.53,56.116.242.162,blocked,critical,Suspicious outbound
2025-01-15 03:14:12,192.168.182.102,39.146.184.89,allowed,critical,Port scan detected
2025-01-23 07:20:56,192.168.157.186,181.21.147.88,blocked,critical,Brute-force attempt
2025-01-25 12:31:16,192.168.241.177,154.207.24.151,blocked,medium,Malware signature found
2025-01-05 13:56:34,192.168.127.144,121.72.19.189,allowed,medium,Normal traffic
2025-01-30 08:31:42,192.168.182.118,54.164.7.85,allowed,medium,Normal traffic
2025-01-14 05:18:20,192.168.229.142,7.131.72.179,blocked,low,Suspicious outbound
2025-01-13 06:47:55,192.168.61.121,54.232.92.220,allowed,medium,Malware signature found
2025-01-14 03:59:11,192.168.215.15,102.27.172.199,allowed,medium,Port scan detected
2025-01-08 21:30:44,192.168.85.133,230.250.227.222,blocked,low,Brute-force attempt
2025-01-14 11:41:01,192.168.141.91,133.162.141.125,allowed,high,Suspicious outbound
2025-01-18 20:33:25,192.168.40.116,202.89.96.28,blocked,medium,Brute-force attempt
2025-01-28 23:16:03,192.168.146.235,51.33.79.5,allowed,low,Brute-force attempt
2025-01-16 20:14:29,192.168.206.66,90.246.69.45,allowed,low,Port scan detected
2025-01-27 11:56:12,192.168.158.94,253.127.234.135,blocked,high,Normal traffic
2025-01-24 21:43:51,192.168.28.145,9.137.122.197,blocked,low,Port scan detected
2025-01-04 07:41:14,192.168.226.178,156.237.254.51,allowed,high,Malware signature found
2025-01-12 06:19:31,192.168.181.12,137.248.174.51,blocked,high,Malware signature found
2025-01-22 19:52:06,192.168.246.205,192.182.220.41,allowed,low,Brute-force attempt
2025-01-29 17:07:13,192.168.149.91,152.109.168.135,blocked,low,Normal traffic
2025-01-22 02:06:49,192.168.185.85,54.160.203.184,blocked,high,Suspicious outbound
2025-01-20 07:38:18,192.168.180.255,84.132.57.139,allowed,low,Malware signature found
2025-01-03 14:58:38,192.168.150.82,103.10.168.4,blocked,high,Port scan detected
2025-01-27 11:19:35,192.168.176.116,24.131.147.14,blocked,low,Port scan detected
2025-01-11 08:31:09,192.168.171.85,104.246.31.251,allowed,critical,Malware signature found
2025-01-25 14:03:37,192.168.171.207,74.12.197.42,blocked,low,Suspicious outbound
2025-01-25 08:45:48,192.168.35.166,57.46.239.167,blocked,critical,Malware signature found
2025-01-11 13:39:34,192.168.40.5,230.55.155.117,allowed,critical,Malware signature found
2025-01-04 12:08:23,192.168.237.74,166.45.1.5,allowed,low,Normal traffic
2025-01-12 21:17:46,192.168.34.212,24.176.31.9,allowed,medium,Brute-force attempt
2025-01-15 17:14:05,192.168.102.146,214.56.13.129,blocked,low,Port scan detected
2025-01-02 16:55:25,192.168.24.82,29.6.69.38,blocked,medium,Suspicious outbound
2025-01-27 11:36:37,192.168.73.75,137.149.135.8,blocked,medium,Malware signature found
2025-01-03 08:55:17,192.168.218.221,176.160.44.182,allowed,medium,Port scan detected
2025-01-27 09:27:18,192.168.78.172,1.119.65.154,allowed,medium,Brute-force attempt
2025-01-23 11:29:12,192.168.18.42,1.24.105.80,allowed,medium,Normal traffic
2025-01-15 00:28:08,192.168.79.160,40.154.69.90,allowed,high,Normal traffic
2025-01-11 23:42:42,192.168.108.118,192.173.245.80,blocked,critical,Suspicious outbound
2025-01-11 19:30:50,192.168.168.205,179.127.140.35,blocked,low,Malware signature found
2025-01-28 14:18:35,192.168.240.62,220.221.119.193,blocked,low,Malware signature found
2025-01-07 23:40:16,192.168.60.217,131.27.15.156,allowed,low,Normal traffic
2025-01-27 10:02:44,192.168.205.249,224.110.18.94,allowed,low,Malware signature found
2025-01-24 16:12:54,192.168.106.94,122.114.211.65,blocked,medium,Malware signature found
2025-01-19 11:22:20,192.168.131.183,125.140.203.1,allowed,medium,Normal traffic
2025-01-28 16:07:27,192.168.90.40,61.111.39.228,allowed,medium,Normal traffic
2025-01-22 06:41:26,192.168.107.227,213.239.160.177,allowed,critical,Port scan detected
2025-01-26 05:41:20,192.168.70.35,184.19.69.198,allowed,low,Normal traffic
2025-01-10 08:36:55,192.168.45.229,203.41.250.129,blocked,critical,Suspicious outbound
2025-01-19 13:21:09,192.168.14.171,66.43.254.48,blocked,low,Normal traffic
2025-01-03 09:11:11,192.168.81.103,64.84.98.131,blocked,medium,Suspicious outbound
2025-01-06 21:37:23,192.168.172.56,6.117.39.53,allowed,low,Port scan detected
2025-01-06 22:28:29,192.168.154.99,250.70.53.117,allowed,high,Malware signature found
2025-01-20 09:33:45,192.168.129.1,27.216.194.207,blocked,medium,Normal traffic
2025-01-23 12:01:00,192.168.129.187,82.104.112.151,allowed,high,Suspicious outbound
2025-01-15 07:13:55,192.168.47.205,72.20.30.47,allowed,low,Port scan detected
2025-01-05 22:09:30,192.168.20.152,90.84.215.72,allowed,low,Normal traffic
2025-01-29 17:10:00,192.168.11.41,244.205.167.178,allowed,high,Port scan detected
2025-01-23 21:34:36,192.168.26.219,205.170.152.151,allowed,low,Malware signature found
2025-01-09 23:28:49,192.168.72.191,152.99.245.172,blocked,low,Malware signature found
2025-01-03 11:18:45,192.168.6.253,137.94.72.63,blocked,low,Port scan detected
2025-01-18 23:38:47,192.168.207.3,117.125.110.221,allowed,medium,Malware signature found
2025-01-09 14:51:45,192.168.14.140,165.128.170.4,blocked,medium,Malware signature found
2025-01-18 16:36:08,192.168.210.170,89.27.109.167,blocked,low,Suspicious outbound
2025-01-25 10:44:36,192.168.161.0,28.243.13.28,allowed,high,Brute-force attempt
2025-01-04 23:48:50,192.168.132.131,133.11.152.72,blocked,low,Suspicious outbound
2025-01-10 18:39:44,192.168.51.179,10.31.183.28,allowed,low,Normal traffic
2025-01-17 06:27:51,192.168.55.173,63.81.189.86,blocked,high,Malware signature found
2025-01-12 05:40:33,192.168.235.37,85.254.19.202,allowed,low,Malware signature found
2025-01-10 15:55:08,192.168.132.59,75.17.14.244,blocked,low,Normal traffic
2025-01-16 10:23:46,192.168.243.88,153.15.178.192,allowed,critical,Suspicious outbound
2025-01-02 00:30:11,192.168.92.243,216.179.27.247,allowed,critical,Malware signature found
2025-01-15 10:13:23,192.168.3.108,137.159.133.61,blocked,low,Suspicious outbound
2025-01-22 07:54:30,192.168.25.146,244.253.168.63,allowed,low,Port scan detected
2025-01-08 16:05:35,192.168.250.209,45.9.224.56,allowed,medium,Brute-force attempt
2025-01-10 07:41:34,192.168.220.229,152.93.168.131,blocked,low,Port scan detected
2025-01-23 00:03:41,192.168.149.97,98.245.175.48,allowed,low,Brute-force attempt
2025-01-29 13:44:26,192.168.167.189,194.156.175.130,blocked,low,Normal traffic
2025-01-29 02:22:21,192.168.149.69,114.100.67.124,blocked,low,Port scan detected
2025-01-26 03:22:02,192.168.106.184,119.148.192.189,blocked,medium,Suspicious outbound
2025-01-30 17:20:55,192.168.60.163,199.231.19.213,blocked,high,Brute-force attempt
2025-01-21 19:15:41,192.168.181.108,127.193.237.178,allowed,low,Malware signature found
2025-01-20 15:01:05,192.168.29.238,162.244.114.195,blocked,low,Malware signature found
2025-01-02 02:57:06,192.168.17.114,186.245.152.120,blocked,high,Malware signature found
2025-01-08 21:27:37,192.168.194.160,216.125.243.16,allowed,high,Brute-force attempt
2025-01-08 01:08:26,192.168.145.154,61.3.209.160,allowed,medium,Normal traffic
2025-01-29 18:04:56,192.168.229.120,117.237.231.8,allowed,low,Suspicious outbound
2025-01-05 11:25:08,192.168.82.166,94.198.165.153,allowed,critical,Normal traffic
2025-01-24 22:09:39,192.168.248.66,222.63.72.53,allowed,low,Malware signature found
2025-01-18 21:17:11,192.168.95.76,35.149.208.174,blocked,low,Brute-force attempt
2025-01-23 15:22:05,192.168.3.225,40.10.48.43,blocked,high,Brute-force attempt
2025-01-23 11:14:08,192.168.132.71,197.251.191.202,allowed,low,Malware signature found
2025-01-06 11:42:44,192.168.13.39,199.152.133.175,allowed,medium,Suspicious outbound
2025-01-28 19:05:05,192.168.207.63,221.223.234.163,allowed,low,Brute-force attempt
2025-01-21 18:54:41,192.168.206.193,138.227.47.132,allowed,low,Brute-force attempt
2025-01-19 16:40:19,192.168.185.226,188.101.167.48,allowed,medium,Suspicious outbound
2025-01-06 03:36:42,192.168.84.103,6.58.170.47,allowed,low,Suspicious outbound
2025-01-26 04:00:25,192.168.153.181,153.254.90.238,blocked,high,Port scan detected
2025-01-11 12:00:04,192.168.233.136,18.106.62.135,blocked,medium,Brute-force attempt
2025-01-24 01:00:16,192.168.248.140,75.225.149.49,allowed,low,Port scan detected
2025-01-11 11:00:05,192.168.9.104,81.148.130.17,blocked,low,Normal traffic
2025-01-28 16:38:40,192.168.111.12,48.122.155.78,blocked,medium,Suspicious outbound
2025-01-01 18:16:31,192.168.142.154,152.211.218.133,allowed,medium,Malware signature found
2025-01-17 13:22:58,192.168.148.206,185.230.206.41,allowed,medium,Port scan detected
2025-01-29 23:03:31,192.168.189.132,195.163.94.52,allowed,medium,Suspicious outbound
2025-01-04 22:27:38,192.168.87.209,235.218.92.247,allowed,low,Normal traffic
2025-01-16 04:58:25,192.168.225.58,120.68.243.29,allowed,low,Normal traffic
2025-01-26 15:48:42,192.168.246.238,109.223.81.92,blocked,high,Malware signature found
2025-01-18 14:14:30,192.168.112.110,169.120.50.64,allowed,low,Suspicious outbound
2025-01-18 03:08:07,192.168.172.166,23.101.241.153,blocked,high,Brute-force attempt
2025-01-30 03:19:30,192.168.154.112,31.137.153.205,allowed,high,Brute-force attempt
2025-01-21 15:34:08,192.168.218.162,70.58.161.52,allowed,low,Malware signature found
2025-01-19 19:35:01,192.168.245.138,221.46.75.194,allowed,low,Port scan detected
2025-01-04 05:36:41,192.168.118.40,54.108.117.44,blocked,critical,Suspicious outbound
2025-01-25 09:02:50,192.168.132.12,224.231.1.11,blocked,low,Malware signature found
2025-01-15 05:37:05,192.168.115.166,201.194.236.1,blocked,low,Malware signature found
2025-01-02 21:09:49,192.168.148.247,193.252.249.50,blocked,high,Brute-force attempt
2025-01-22 15:39:35,192.168.217.87,168.38.238.233,blocked,medium,Suspicious outbound
2025-01-13 13:22:52,192.168.160.200,85.16.119.93,allowed,high,Port scan detected
2025-01-29 06:31:41,192.168.241.96,133.22.150.172,blocked,low,Brute-force attempt
2025-01-26 19:38:25,192.168.60.88,47.234.247.37,blocked,critical,Brute-force attempt
2025-01-07 00:24:23,192.168.13.34,177.208.187.112,allowed,critical,Suspicious outbound
2025-01-19 19:14:27,192.168.122.52,23.144.75.6,blocked,low,Normal traffic
2025-01-04 02:21:08,192.168.155.130,242.74.189.46,blocked,high,Malware signature found
2025-01-11 09:41:13,192.168.202.191,25.93.79.73,allowed,low,Malware signature found
2025-01-14 04:05:53,192.168.198.71,229.195.242.180,allowed,low,Brute-force attempt
2025-01-28 21:32:56,192.168.55.230,20.19.185.66,allowed,medium,Brute-force attempt
2025-01-26 13:41:36,192.168.40.161,6.124.118.104,blocked,high,Suspicious outbound
2025-01-20 14:13:14,192.168.33.161,128.212.38.161,allowed,low,Malware signature found
2025-01-10 02:11:09,192.168.188.38,233.140.4.217,blocked,low,Brute-force attempt
2025-01-16 08:20:40,192.168.233.231,254.156.176.107,allowed,medium,Brute-force attempt
2025-01-06 14:04:13,192.168.18.158,229.179.182.139,allowed,critical,Brute-force attempt
2025-01-06 20:22:57,192.168.188.141,209.71.186.145,allowed,low,Brute-force attempt
2025-01-24 08:02:57,192.168.187.67,225.194.82.121,allowed,medium,Malware signature found
2025-01-01 17:24:21,192.168.155.132,237.101.20.203,allowed,low,Normal traffic
2025-01-27 08:14:39,192.168.3.37,17.112.31.228,allowed,high,Brute-force attempt
2025-01-21 19:35:00,192.168.165.151,45.192.184.95,allowed,medium,Port scan detected
2025-01-01 17:56:20,192.168.218.114,66.129.12.141,allowed,high,Suspicious outbound
2025-01-29 12:01:53,192.168.229.141,230.177.132.127,blocked,medium,Normal traffic
2025-01-21 01:22:30,192.168.148.29,169.132.148.63,allowed,low,Malware signature found
2025-01-27 15:58:23,192.168.164.66,89.172.35.63,allowed,high,Brute-force attempt
2025-01-01 07:32:20,192.168.160.225,49.84.141.110,allowed,high,Normal traffic
2025-01-01 06:59:14,192.168.122.133,117.69.241.199,allowed,medium,Malware signature found
2025-01-12 04:29:48,192.168.11.54,82.125.80.124,allowed,medium,Normal traffic
2025-01-19 16:20:50,192.168.183.241,148.132.44.187,allowed,critical,Port scan detected
2025-01-18 22:43:51,192.168.24.80,189.213.97.216,blocked,low,Malware signature found
2025-01-05 11:13:24,192.168.229.120,248.65.246.221,blocked,low,Normal traffic
2025-01-10 21:33:04,192.168.50.114,78.28.60.48,blocked,medium,Suspicious outbound
2025-01-15 07:38:52,192.168.4.8,149.236.92.176,allowed,medium,Normal traffic
2025-01-18 06:13:48,192.168.215.228,147.134.147.66,allowed,high,Normal traffic
2025-01-18 12:01:35,192.168.19.156,236.182.246.227,blocked,low,Normal traffic
2025-01-09 17:58:51,192.168.34.96,218.104.59.21,allowed,medium,Normal traffic
2025-01-29 07:46:53,192.168.210.65,205.34.168.89,allowed,medium,Suspicious outbound
2025-01-29 19:07:06,192.168.150.198,1.66.109.253,blocked,low,Normal traffic
2025-01-26 18:03:57,192.168.145.14,85.137.222.91,allowed,low,Brute-force attempt
2025-01-25 01:02:03,192.168.38.171,157.244.212.98,allowed,medium,Suspicious outbound
2025-01-23 14:36:43,192.168.123.195,155.136.11.140,allowed,low,Normal traffic
2025-01-11 12:35:47,192.168.104.36,223.159.8.79,allowed,low,Malware signature found
2025-01-06 15:53:06,192.168.243.114,72.140.196.32,allowed,low,Port scan detected
2025-01-02 02:26:35,192.168.131.10,32.146.210.54,blocked,medium,Malware signature found
2025-01-09 07:50:06,192.168.107.26,87.177.205.179,allowed,critical,Brute-force attempt
2025-01-05 10:04:56,192.168.198.35,49.135.254.185,allowed,low,Normal traffic
2025-01-04 05:47:07,192.168.244.9,44.92.37.222,allowed,medium,Normal traffic
2025-01-28 19:39:15,192.168.117.12,120.62.211.103,allowed,low,Malware signature found
2025-01-24 23:37:49,192.168.209.32,244.144.35.171,blocked,low,Suspicious outbound
2025-01-28 09:32:22,192.168.238.181,79.211.247.166,blocked,low,Port scan detected
2025-01-24 01:28:10,192.168.65.178,112.36.66.88,blocked,medium,Brute-force attempt
2025-01-17 18:22:01,192.168.53.129,74.52.129.223,blocked,high,Port scan detected
2025-01-08 22:47:11,192.168.198.186,130.22.186.238,blocked,critical,Malware signature found
2025-01-15 00:37:54,192.168.132.180,141.12.146.252,blocked,low,Normal traffic
2025-01-02 03:48:30,192.168.152.141,2.51.105.217,allowed,low,Suspicious outbound
2025-01-13 08:34:00,192.168.197.61,208.225.43.40,allowed,critical,Port scan detected
2025-01-16 01:50:59,192.168.222.23,232.227.254.17,allowed,medium,Port scan detected
2025-01-10 17:41:43,192.168.244.73,157.163.23.220,allowed,low,Normal traffic
2025-01-05 03:08:39,192.168.236.33,104.177.16.26,allowed,low,Normal traffic
2025-01-18 21:58:52,192.168.87.55,153.46.2.159,allowed,medium,Suspicious outbound
2025-01-19 17:46:01,192.168.209.109,191.5.239.3,allowed,high,Brute-force attempt
2025-01-24 02:35:02,192.168.142.247,114.161.101.85,allowed,low,Normal traffic
2025-01-16 18:40:35,192.168.144.83,11.112.98.239,blocked,medium,Normal traffic
2025-01-12 04:15:54,192.168.162.50,187.127.39.222,allowed,high,Normal traffic
2025-01-15 18:22:21,192.168.122.130,148.151.25.126,blocked,high,Suspicious outbound
2025-01-05 20:21:47,192.168.156.35,82.214.248.14,allowed,medium,Normal traffic
2025-01-10 04:24:52,192.168.116.251,244.114.174.115,allowed,low,Malware signature found
2025-01-25 02:36:19,192.168.96.177,96.63.117.18,blocked,medium,Brute-force attempt
2025-01-07 16:14:03,192.168.53.49,76.148.184.61,blocked,low,Brute-force attempt
2025-01-11 09:22:45,192.168.173.151,150.131.44.9,allowed,low,Brute-force attempt
2025-01-18 06:45:12,192.168.48.69,67.119.71.46,blocked,low,Port scan detected
2025-01-11 04:03:10,192.168.78.175,249.30.107.216,allowed,low,Port scan detected
2025-01-04 19:11:57,192.168.71.254,166.219.199.54,allowed,medium,Port scan detected
2025-01-07 04:49:53,192.168.131.201,84.165.190.115,blocked,low,Malware signature found
2025-01-26 02:37:12,192.168.120.148,71.232.197.3,allowed,medium,Malware signature found
2025-01-27 04:16:06,192.168.55.164,197.12.204.150,blocked,low,Malware signature found
2025-01-20 06:23:41,192.168.20.101,69.67.23.118,allowed,low,Brute-force attempt
2025-01-14 15:52:58,192.168.213.213,65.223.132.74,allowed,low,Malware signature found
2025-01-10 18:16:09,192.168.4.109,149.19.40.61,allowed,high,Normal traffic
2025-01-29 15:26:59,192.168.228.25,153.219.229.142,blocked,medium,Suspicious outbound
2025-01-18 23:29:43,192.168.214.152,99.29.52.147,blocked,medium,Malware signature found
2025-01-13 17:06:48,192.168.16.2,189.180.191.204,allowed,medium,Suspicious outbound
2025-01-03 09:40:46,192.168.145.182,49.80.244.187,allowed,high,Port scan detected
2025-01-24 12:33:58,192.168.177.217,82.208.38.159,blocked,high,Port scan detected
2025-01-19 01:46:47,192.168.225.206,64.118.171.1,allowed,medium,Brute-force attempt
2025-01-28 23:42:13,192.168.59.255,71.17.95.195,allowed,critical,Port scan detected
2025-01-08 00:35:43,192.168.237.39,70.56.131.216,allowed,critical,Normal traffic
2025-01-04 00:46:53,192.168.252.248,128.38.216.231,allowed,high,Malware signature found
2025-01-17 16:38:39,192.168.233.73,121.40.172.85,allowed,low,Suspicious outbound
2025-01-11 19:17:36,192.168.118.229,220.62.216.223,allowed,low,Brute-force attempt
2025-01-27 09:50:10,192.168.199.14,232.52.25.28,blocked,low,Suspicious outbound
2025-01-01 05:18:40,192.168.109.132,8.193.2.27,allowed,low,Suspicious outbound
2025-01-05 11:59:30,192.168.201.68,197.251.128.109,blocked,high,Port scan detected
2025-01-22 13:45:08,192.168.137.168,17.193.11.216,blocked,critical,Malware signature found
2025-01-03 01:32:46,192.168.103.187,5.41.30.108,allowed,critical,Normal traffic
2025-01-24 23:59:22,192.168.23.203,141.89.154.211,blocked,medium,Brute-force attempt
2025-01-27 01:56:03,192.168.251.4,208.149.187.1,allowed,medium,Brute-force attempt
2025-01-09 00:48:50,192.168.4.173,249.103.161.25,allowed,high,Malware signature found
2025-01-29 22:46:42,192.168.234.196,156.129.208.13,blocked,high,Brute-force attempt
2025-01-27 04:42:23,192.168.195.78,171.195.105.172,blocked,low,Brute-force attempt
2025-01-11 07:50:22,192.168.196.34,113.69.79.195,allowed,high,Brute-force attempt
2025-01-07 08:20:43,192.168.147.98,185.136.137.32,allowed,low,Port scan detected
2025-01-15 01:28:28,192.168.147.19,58.165.108.225,allowed,low,Suspicious outbound
2025-01-07 08:28:16,192.168.203.244,159.199.183.115,allowed,low,Malware signature found
2025-01-13 11:10:26,192.168.177.204,40.52.48.112,allowed,low,Normal traffic
2025-01-18 19:10:10,192.168.124.53,28.139.77.83,blocked,low,Malware signature found
2025-01-21 22:19:22,192.168.178.62,219.191.210.83,blocked,low,Suspicious outbound
2025-01-11 19:21:54,192.168.196.123,85.42.87.100,allowed,medium,Port scan detected
2025-01-15 06:28:29,192.168.116.69,253.105.240.6,blocked,medium,Malware signature found
2025-01-13 01:22:28,192.168.23.64,65.141.229.252,allowed,high,Brute-force attempt
2025-01-02 07:30:55,192.168.194.20,173.186.115.52,allowed,medium,Brute-force attempt
2025-01-12 06:47:34,192.168.161.68,1.73.217.225,allowed,high,Suspicious outbound
2025-01-05 10:23:53,192.168.161.193,115.137.76.186,allowed,low,Port scan detected
2025-01-18 03:40:26,192.168.231.211,248.131.181.157,allowed,low,Suspicious outbound
2025-01-30 07:20:06,192.168.253.52,237.71.136.243,allowed,low,Port scan detected
2025-01-30 22:12:29,192.168.105.89,145.50.122.126,allowed,critical,Suspicious outbound
2025-01-16 13:00:12,192.168.35.70,98.195.193.243,allowed,low,Suspicious outbound
2025-01-17 21:17:03,192.168.76.241,223.146.40.107,blocked,low,Port scan detected
2025-01-16 20:25:44,192.168.75.204,215.11.71.40,allowed,high,Brute-force attempt
2025-01-08 14:01:29,192.168.45.12,180.191.3.51,allowed,medium,Brute-force attempt
2025-01-27 20:59:28,192.168.96.56,72.165.229.48,allowed,high,Port scan detected
2025-01-27 00:06:25,192.168.208.250,212.253.48.242,blocked,medium,Brute-force attempt
2025-01-08 19:31:58,192.168.117.91,201.205.204.168,allowed,low,Malware signature found
2025-01-24 13:12:17,192.168.20.95,9.113.197.66,blocked,medium,Malware signature found
2025-01-23 20:54:30,192.168.196.87,195.182.140.111,blocked,medium,Suspicious outbound
2025-01-18 00:46:23,192.168.111.191,252.142.59.23,blocked,low,Normal traffic
2025-01-17 02:35:58,192.168.116.168,187.154.167.245,allowed,medium,Port scan detected
2025-01-12 09:13:43,192.168.134.128,2.47.179.78,allowed,critical,Port scan detected
2025-01-06 18:49:40,192.168.158.5,107.73.240.27,blocked,low,Normal traffic
2025-01-30 07:02:01,192.168.209.49,133.206.20.90,allowed,high,Suspicious outbound
2025-01-25 06:06:10,192.168.57.129,254.119.19.20,allowed,medium,Brute-force attempt
2025-01-12 16:15:51,192.168.142.218,86.210.212.65,allowed,medium,Port scan detected
